Orthogroup	longest_isoform_ClytiaProteins	longest_isoform_HydraProteins
OG0002394	Clytia|LOC005606	Hydra|LOC100209501, Hydra|LOC100199253
OG0002395	Clytia|LOC005722, Clytia|LOC045424	Hydra|LOC101240582
OG0002398	Clytia|LOC005779	Hydra|LOC101238895, Hydra|LOC100210419, Hydra|LOC105848950, Hydra|LOC105848551, Hydra|LOC105844444
OG0002399	Clytia|LOC005894	Hydra|LOC100199972, Hydra|LOC100203699
OG0002400	Clytia|LOC005907, Clytia|LOC042362	Hydra|LOC100215052
OG0002401	Clytia|LOC005951, Clytia|LOC026075, Clytia|LOC005952	Hydra|LOC101238775
OG0002402	Clytia|LOC022754, Clytia|LOC005995, Clytia|LOC020763, Clytia|LOC006012, Clytia|LOC024580	Hydra|LOC101238628
OG0002404	Clytia|LOC006107	Hydra|LOC101239050
OG0002405	Clytia|LOC006133, Clytia|LOC006121	Hydra|LOC101239559
OG0002407	Clytia|LOC006270, Clytia|LOC006269, Clytia|LOC024777	Hydra|LOC100207295
OG0002408	Clytia|LOC006272	Hydra|LOC100211510
OG0002409	Clytia|LOC024692, Clytia|LOC006306, Clytia|LOC026229	Hydra|LOC124806978, Hydra|LOC124818872
OG0002410	Clytia|LOC006362	Hydra|LOC101241833
OG0002412	Clytia|LOC021776, Clytia|LOC024997, Clytia|LOC006425	Hydra|LOC100197649
OG0002413	Clytia|LOC006465	Hydra|LOC100211283
OG0002414	Clytia|LOC012058	Hydra|LOC124813648
OG0002415	Clytia|LOC006616	Hydra|LOC100199545
OG0002416	Clytia|LOC006664	Hydra|LOC105844060, Hydra|LOC101241300, Hydra|LOC105843949, Hydra|LOC105844059
OG0002418	Clytia|LOC006717	Hydra|LOC100215509, Hydra|LOC100197515
OG0002419	Clytia|LOC006719, Clytia|LOC030012, Clytia|LOC006745	Hydra|LOC100199946
OG0002420	Clytia|LOC026825, Clytia|LOC006771, Clytia|LOC006770	Hydra|LOC105843703
OG0002421	Clytia|LOC006803	Hydra|LOC101240838, Hydra|LOC124806720, Hydra|LOC124806721
OG0002422	Clytia|LOC006851	Hydra|LOC124805825
OG0002423	Clytia|LOC024043, Clytia|LOC006898, Clytia|LOC041357	Hydra|LOC100213709
OG0002424	Clytia|LOC006912	Hydra|LOC100204126
OG0002425	Clytia|LOC015417, Clytia|LOC006981, Clytia|LOC021917	Hydra|LOC101235748
OG0002426	Clytia|LOC039011	Hydra|LOC100196999
OG0002429	Clytia|LOC007279	Hydra|LOC101234272
OG0002430	Clytia|LOC007319	Hydra|LOC100212122
OG0002431	Clytia|LOC007322	Hydra|LOC100212929, Hydra|LOC100213125, Hydra|LOC100211137
OG0002434	Clytia|LOC007384, Clytia|LOC007397	Hydra|LOC101240048
OG0002435	Clytia|LOC007414	Hydra|LOC124816258, Hydra|LOC124816257, Hydra|LOC100207106
OG0002436	Clytia|LOC013846, Clytia|LOC011285	Hydra|LOC105846037
OG0002437	Clytia|LOC007495	Hydra|LOC100210621, Hydra|LOC100211929
OG0002438	Clytia|LOC007582, Clytia|LOC007580	Hydra|LOC100206390
OG0002439	Clytia|LOC007600	Hydra|LOC100214594
OG0002439	Clytia|LOC007588	Hydra|LOC100197260, Hydra|LOC100199839
OG0002441	Clytia|LOC007641	Hydra|LOC100215940
OG0002442	Clytia|LOC007653, Clytia|LOC007673	Hydra|LOC100203132
OG0002443	Clytia|LOC007689, Clytia|LOC043292	Hydra|LOC100202032
OG0002444	Clytia|LOC007807	Hydra|LOC100213520
OG0002445	Clytia|LOC007816, Clytia|LOC013643	Hydra|LOC100205916
OG0002446	Clytia|LOC007819	Hydra|LOC100204604, Hydra|LOC100198752
OG0002449	Clytia|LOC008008, Clytia|LOC008005, Clytia|LOC008007	Hydra|LOC124808428
OG0002450	Clytia|LOC008079	Hydra|LOC100208151
OG0002450	Clytia|LOC008060	Hydra|LOC100211666
OG0002452	Clytia|LOC008108	Hydra|LOC100206865
OG0002453	Clytia|LOC008110	Hydra|LOC100203203
OG0002455	Clytia|LOC008268	Hydra|LOC100209536, Hydra|LOC100197833
OG0002456	Clytia|LOC008281	Hydra|LOC105844928, Hydra|LOC100199542, Hydra|LOC100203138
OG0002458	Clytia|LOC008510, Clytia|LOC008503	Hydra|LOC105843939
OG0002459	Clytia|LOC008512	Hydra|LOC100197262
OG0002460	Clytia|LOC008514	Hydra|LOC100199346
OG0002462	Clytia|LOC039190, Clytia|LOC008656	Hydra|LOC100204836
OG0002464	Clytia|LOC008722	Hydra|LOC100202905
OG0002466	Clytia|LOC028768	Hydra|LOC124813823
OG0002468	Clytia|LOC009000	Hydra|LOC100211985
OG0002470	Clytia|LOC009057, Clytia|LOC009062	Hydra|LOC100204076, Hydra|LOC101237437
OG0002471	Clytia|LOC009113, Clytia|LOC009114	Hydra|LOC100203259
OG0002472	Clytia|LOC009245, Clytia|LOC038067	Hydra|LOC101235764
OG0002474	Clytia|LOC009256, Clytia|LOC009255, Clytia|LOC009254	Hydra|LOC105845377, Hydra|LOC105848400
OG0002475	Clytia|LOC009391, Clytia|LOC014497, Clytia|LOC014489	Hydra|LOC100207142
OG0002476	Clytia|LOC024031, Clytia|LOC044680, Clytia|LOC032110, Clytia|LOC009413	Hydra|LOC124818127
OG0002478	Clytia|LOC036269, Clytia|LOC009533, Clytia|LOC036251	Hydra|LOC100200810
OG0002479	Clytia|LOC009602	Hydra|LOC105850279, Hydra|LOC105846040, Hydra|LOC105845740, Hydra|LOC105846742
OG0002480	Clytia|LOC009670	Hydra|LOC100209808
OG0002481	Clytia|LOC009761, Clytia|LOC009755	Hydra|LOC101236754
OG0002482	Clytia|LOC009763	Hydra|LOC100201371
OG0002483	Clytia|LOC009843, Clytia|LOC009842	Hydra|LOC100202190
OG0002484	Clytia|LOC009884, Clytia|LOC010183	Hydra|LOC100205658
OG0002485	Clytia|LOC033927, Clytia|LOC043758, Clytia|LOC023649, Clytia|LOC035692, Clytia|LOC009924	Hydra|LOC124814581, Hydra|LOC101235323
OG0002486	Clytia|LOC035663, Clytia|LOC009973, Clytia|LOC044387	Hydra|LOC105846722, Hydra|LOC105846720, Hydra|LOC124811635
OG0002487	Clytia|LOC009982, Clytia|LOC009983	Hydra|LOC100205910
OG0002488	Clytia|LOC009994, Clytia|LOC036061, Clytia|LOC009995, Clytia|LOC034362	Hydra|LOC101241597, Hydra|LOC105849199
OG0002489	Clytia|LOC014771, Clytia|LOC010116	Hydra|LOC100199266
OG0002490	Clytia|LOC010118	Hydra|LOC100210240
OG0002493	Clytia|LOC021560, Clytia|LOC010184, Clytia|LOC023616	Hydra|LOC101240980
OG0002494	Clytia|LOC010273	Hydra|LOC100204541
OG0002495	Clytia|LOC010326	Hydra|LOC100205372
OG0002496	Clytia|LOC010332	Hydra|LOC101238875
OG0002497	Clytia|LOC010334	Hydra|LOC100205435
OG0002498	Clytia|LOC010446	Hydra|LOC101235049
OG0002499	Clytia|LOC011426, Clytia|LOC010511	Hydra|LOC100204196
OG0002500	Clytia|LOC010547, Clytia|LOC010538	Hydra|LOC100215343
OG0002502	Clytia|LOC010790	Hydra|LOC100201949
OG0002503	Clytia|LOC010798	Hydra|LOC101240231
OG0002505	Clytia|LOC011467	Hydra|LOC101234859
OG0002506	Clytia|LOC010860, Clytia|LOC018134, Clytia|LOC016150	Hydra|LOC100215451
OG0002508	Clytia|LOC011043	Hydra|LOC100200289
OG0002510	Clytia|LOC011219	Hydra|LOC100202907
OG0002511	Clytia|LOC045082, Clytia|LOC011313, Clytia|LOC011304	Hydra|LOC101237183
OG0002513	Clytia|LOC011327	Hydra|LOC100207459
OG0002514	Clytia|LOC011328	Hydra|LOC100208984
OG0002515	Clytia|LOC011358, Clytia|LOC011336	Hydra|LOC105844565, Hydra|LOC100197594
OG0002516	Clytia|LOC011346, Clytia|LOC011347	Hydra|LOC101237752
OG0002517	Clytia|LOC011353	Hydra|LOC100200048
OG0002518	Clytia|LOC011388	Hydra|LOC100213459
OG0002519	Clytia|LOC011396, Clytia|LOC013765	Hydra|LOC124815149
OG0002520	Clytia|LOC011511	Hydra|LOC100198971, Hydra|LOC100198236
OG0002521	Clytia|LOC011513	Hydra|LOC100212319
OG0002524	Clytia|LOC045863, Clytia|LOC011959	Hydra|LOC100197551
OG0002526	Clytia|LOC012060	Hydra|LOC100207320
OG0002527	Clytia|LOC036703, Clytia|LOC012185	Hydra|LOC101238771
OG0002529	Clytia|LOC033134, Clytia|LOC012398, Clytia|LOC034953, Clytia|LOC028114	Hydra|LOC105844242, Hydra|LOC105844243, Hydra|LOC124819227
OG0002530	Clytia|LOC012403	Hydra|LOC100207114, Hydra|LOC100208179
OG0002531	Clytia|LOC029299, Clytia|LOC012422	Hydra|LOC100204325
OG0002532	Clytia|LOC012465	Hydra|LOC100208234, Hydra|LOC105849247, Hydra|LOC101240408
OG0002533	Clytia|LOC012518	Hydra|LOC100215761, Hydra|LOC100212361
OG0002534	Clytia|LOC012575	Hydra|LOC101241396
OG0002535	Clytia|LOC021277, Clytia|LOC019610, Clytia|LOC012578, Clytia|LOC016032	Hydra|LOC105850502, Hydra|LOC124806540
OG0002536	Clytia|LOC012631	Hydra|LOC100203408
OG0002537	Clytia|LOC012659, Clytia|LOC012648	Hydra|LOC100204210
OG0002538	Clytia|LOC012656	Hydra|LOC100212836
OG0002539	Clytia|LOC038889	Hydra|LOC124818371
OG0002539	Clytia|LOC012681	Hydra|LOC124816407
OG0002541	Clytia|LOC012988	Hydra|LOC101239972
OG0002542	Clytia|LOC012991, Clytia|LOC036830, Clytia|LOC036832	Hydra|LOC100203804
OG0002544	Clytia|LOC013067, Clytia|LOC013059	Hydra|LOC100199298
OG0002546	Clytia|LOC025494, Clytia|LOC013130, Clytia|LOC033702, Clytia|LOC024094	Hydra|LOC105843862, Hydra|LOC105847927
OG0002548	Clytia|LOC013214	Hydra|LOC100209215
OG0002549	Clytia|LOC027747, Clytia|LOC013300, Clytia|LOC027748	Hydra|LOC100212612
OG0002550	Clytia|LOC013333	Hydra|LOC100209108
OG0002551	Clytia|LOC013352, Clytia|LOC013351	Hydra|LOC100206817
OG0002552	Clytia|LOC013490, Clytia|LOC013491	Hydra|LOC100205244
OG0002554	Clytia|LOC013791, Clytia|LOC013783, Clytia|LOC013790, Clytia|LOC028413, Clytia|LOC028412	Hydra|LOC100210173
OG0002555	Clytia|LOC013827	Hydra|LOC100213215
OG0002556	Clytia|LOC014139	Hydra|LOC100211872
OG0002557	Clytia|LOC014216, Clytia|LOC014208, Clytia|LOC014210	Hydra|LOC100203214
OG0002558	Clytia|LOC014278, Clytia|LOC043007	Hydra|LOC101236235, Hydra|LOC101234754
OG0002559	Clytia|LOC019361, Clytia|LOC014311, Clytia|LOC019360	Hydra|LOC101234468
OG0002561	Clytia|LOC014658	Hydra|LOC100215815
OG0002562	Clytia|LOC014705	Hydra|LOC100204246
OG0002563	Clytia|LOC014721	Hydra|LOC100208263
OG0002564	Clytia|LOC014723	Hydra|LOC100199469
OG0002565	Clytia|LOC028627, Clytia|LOC014785, Clytia|LOC014784	Hydra|LOC105850981
OG0002569	Clytia|LOC014999	Hydra|LOC101239216
OG0002571	Clytia|LOC015044, Clytia|LOC015045	Hydra|LOC100208648
OG0002572	Clytia|LOC015162	bcl-2
OG0002574	Clytia|LOC015285, Clytia|LOC023756	Hydra|LOC105843226
OG0002575	Clytia|LOC015384	Hydra|LOC105844409, Hydra|LOC100202546
OG0002576	Clytia|LOC015389	Hydra|LOC100208072
OG0002578	Clytia|LOC015529, Clytia|LOC015530	Hydra|LOC100197187
OG0002579	Clytia|LOC015724	Hydra|LOC100201004
OG0002580	Clytia|LOC015751, Clytia|LOC025367, Clytia|LOC015750	Hydra|LOC100214528
OG0002581	Clytia|LOC015902	Hydra|LOC105847062, Hydra|LOC100211475
OG0002582	Clytia|LOC022601, Clytia|LOC022842, Clytia|LOC016040	Hydra|LOC105847798
OG0002584	Clytia|LOC021159, Clytia|LOC035452, Clytia|LOC016159, Clytia|LOC027154, Clytia|LOC041280	Hydra|LOC124808937, Hydra|LOC124808932
OG0002586	Clytia|LOC016187	Hydra|LOC100214422
OG0002587	Clytia|LOC016189, Clytia|LOC016188	Hydra|LOC100199232
OG0002588	Clytia|LOC016228, Clytia|LOC016220	Hydra|LOC100208225
OG0002590	Clytia|LOC041891	Hydra|LOC105849234
OG0002590	Clytia|LOC016277	Hydra|LOC105844854, Hydra|LOC101237636
OG0002591	Clytia|LOC016314, Clytia|LOC025162, Clytia|LOC019608	Hydra|LOC100215877
OG0002593	Clytia|LOC016578	Hydra|LOC100211429
OG0002594	Clytia|LOC016597, Clytia|LOC022698, Clytia|LOC028454, Clytia|LOC016596	Hydra|LOC100208776
OG0002597	Clytia|LOC027769, Clytia|LOC021488, Clytia|LOC021489, Clytia|LOC016764, Clytia|LOC040931	Hydra|LOC124818578, Hydra|LOC100197792
OG0002598	Clytia|LOC016765, Clytia|LOC034661	Hydra|LOC100205138, Hydra|LOC100205726
OG0002604	Clytia|LOC016993, Clytia|LOC016992	Hydra|LOC100209114
OG0002605	Clytia|LOC016994, Clytia|LOC017223	Hydra|LOC100204769
OG0002607	Clytia|LOC019129, Clytia|LOC017052	Hydra|LOC105848816
OG0002608	Clytia|LOC019132, Clytia|LOC019133, Clytia|LOC017055	Hydra|LOC100201599
OG0002610	Clytia|LOC017336, Clytia|LOC017335	Hydra|LOC100209541
OG0002611	Clytia|LOC017389	Hydra|LOC100210586, Hydra|LOC100207079
OG0002612	Clytia|LOC034678	Hydra|LOC124811573
OG0002612	Clytia|LOC039310, Clytia|LOC017392	Hydra|LOC124815795
OG0002613	Clytia|LOC026569, Clytia|LOC017407	Hydra|LOC100211813
OG0002614	Clytia|LOC017533, Clytia|LOC018522, Clytia|LOC017532	Hydra|LOC101234962
OG0002617	Clytia|LOC040775	Hydra|LOC101235256
OG0002618	Clytia|LOC017845, Clytia|LOC017841	Hydra|LOC100203505
OG0002619	Clytia|LOC017939	Hydra|LOC100210597
OG0002620	Clytia|LOC017942, Clytia|LOC036951	Hydra|LOC100197813
OG0002621	Clytia|LOC017968, Clytia|LOC030366	Hydra|LOC105844356
OG0002622	Clytia|LOC042605, Clytia|LOC018078	Hydra|LOC100203541
OG0002623	Clytia|LOC018149, Clytia|LOC018152, Clytia|LOC044939	Hydra|LOC100205185
OG0002624	Clytia|LOC018175	Hydra|LOC100207748
OG0002625	Clytia|LOC018418	Hydra|LOC101240566
OG0002626	Clytia|LOC029491, Clytia|LOC018424	Hydra|LOC100207977
OG0002627	Clytia|LOC042532, Clytia|LOC018541	Hydra|LOC100212284
OG0002628	Clytia|LOC018628	Hydra|LOC100215301, Hydra|LOC100205924, Hydra|LOC124817960
OG0002632	Clytia|LOC019312, Clytia|LOC019309	Hydra|LOC100204275
OG0002634	Clytia|LOC019433	Hydra|LOC100213354
OG0002635	Clytia|LOC034349, Clytia|LOC019463	Hydra|LOC124811796
OG0002636	Clytia|LOC019658	Hydra|LOC101239598
OG0002638	Clytia|LOC019854	Hydra|LOC100202828
OG0002639	Clytia|LOC044596, Clytia|LOC020519	Hydra|LOC124810357
OG0002641	Clytia|LOC020918	Hydra|LOC100197749, Hydra|LOC105844045, Hydra|LOC124808504
OG0002642	Clytia|LOC044054, Clytia|LOC021241	Hydra|LOC100207616
OG0002644	Clytia|LOC021319	Hydra|LOC100201241
OG0002646	Clytia|LOC021769	Hydra|LOC100203380
OG0002647	Clytia|LOC021834, Clytia|LOC025600, Clytia|LOC021833, Clytia|LOC021835	Hydra|LOC100202161
OG0002651	Clytia|LOC030545, Clytia|LOC022478, Clytia|LOC030546	Hydra|LOC101241459
OG0002653	Clytia|LOC022883, Clytia|LOC024433, Clytia|LOC030495	Hydra|LOC101236793
OG0002655	Clytia|LOC023288	Hydra|LOC100201099
OG0002659	Clytia|LOC024630	Hydra|LOC100203070
OG0002660	Clytia|LOC029915, Clytia|LOC024052, Clytia|LOC024968	Hydra|LOC100212025
OG0002662	Clytia|LOC032019	Hydra|LOC100209499
OG0002662	Clytia|LOC024507	Hydra|LOC100204733
OG0002663	Clytia|LOC024718, Clytia|LOC030299, Clytia|LOC027080	Hydra|LOC100210872
OG0002664	Clytia|LOC032752	Hydra|LOC100208931
OG0002665	Clytia|LOC039921, Clytia|LOC026021, Clytia|LOC039246	Hydra|LOC100206070
OG0002666	Clytia|LOC026352, Clytia|LOC043829	Hydra|LOC100201859
OG0002667	Clytia|LOC026444, Clytia|LOC034092	Hydra|LOC124812168, Hydra|LOC124816326, Hydra|LOC124809022
OG0002668	Clytia|LOC026736	Hydra|LOC124816039, Hydra|LOC124809569, Hydra|LOC124806302, Hydra|LOC124818116, Hydra|LOC124806951, Hydra|LOC105850292
OG0002669	Clytia|LOC045265, Clytia|LOC027085, Clytia|LOC045299	Hydra|LOC100206126
OG0002670	Clytia|LOC037209, Clytia|LOC027399, Clytia|LOC037208	Hydra|LOC100197913
OG0002671	Clytia|LOC041051, Clytia|LOC041052, Clytia|LOC027472	Hydra|LOC100198295
OG0002672	Clytia|LOC040588, Clytia|LOC027702, Clytia|LOC040587	Hydra|LOC100201228
OG0002673	Clytia|LOC034900, Clytia|LOC027944	Hydra|LOC100210799, Hydra|LOC100200503
OG0002674	Clytia|LOC040338, Clytia|LOC040341, Clytia|LOC027948	Hydra|LOC101234443
OG0002675	Clytia|LOC028180, Clytia|LOC042728	Hydra|LOC100206197
OG0002676	Clytia|LOC039640, Clytia|LOC039656, Clytia|LOC028215, Clytia|LOC039657	Hydra|LOC100207550
OG0002677	Clytia|LOC045409, Clytia|LOC028484	Hydra|LOC100203268
OG0002678	Clytia|LOC028642, Clytia|LOC032860	Hydra|LOC101240296
OG0002679	Clytia|LOC028709	Hydra|LOC100204711
OG0002680	Clytia|LOC028865	Hydra|LOC100212729
OG0002681	Clytia|LOC028923, Clytia|LOC043152, Clytia|LOC043151	Hydra|LOC100212532
OG0002682	Clytia|LOC036129, Clytia|LOC028943	Hydra|LOC100206296
OG0002683	Clytia|LOC029189, Clytia|LOC029190	Hydra|LOC101235281
OG0002684	Clytia|LOC029292, Clytia|LOC043944	Hydra|LOC100197868, Hydra|LOC100203602
OG0002685	Clytia|LOC029316	Hydra|LOC105847633, Hydra|LOC100213304
OG0002686	Clytia|LOC029486	Hydra|LOC100198378
OG0002687	Clytia|LOC029540	Hydra|LOC100215763
OG0002688	Clytia|LOC029558	Hydra|LOC100213726
OG0002689	Clytia|LOC029609	Hydra|LOC124807306, Hydra|LOC101234478, Hydra|LOC105848959, Hydra|LOC100207476
OG0002690	Clytia|LOC029797, Clytia|LOC030273, Clytia|LOC029774	Hydra|LOC100199109
OG0002691	Clytia|LOC029854	Hydra|LOC100211894, Hydra|LOC124811112, Hydra|LOC100207436
OG0002692	Clytia|LOC030162	Hydra|LOC101240159
OG0002693	Clytia|LOC030212, Clytia|LOC030211	Hydra|LOC100205913
OG0002694	Clytia|LOC030271, Clytia|LOC030272	Hydra|LOC100199476
OG0002695	Clytia|LOC030288	Hydra|LOC124805833, Hydra|LOC124816803
OG0002696	Clytia|LOC030336	Hydra|LOC100211489
OG0002697	Clytia|LOC030468	Hydra|LOC101240258
OG0002698	Clytia|LOC030541, Clytia|LOC030542, Clytia|LOC038217	Hydra|LOC101237974, Hydra|LOC100201520
OG0002699	Clytia|LOC030607	Hydra|LOC124808305
OG0002700	Clytia|LOC030774, Clytia|LOC030775	Hydra|LOC100207843
OG0002701	Clytia|LOC030867	Hydra|LOC100215768, Hydra|LOC100212155
OG0002702	Clytia|LOC030873, Clytia|LOC036709	Hydra|LOC100205970, Hydra|LOC100207025
OG0002703	Clytia|LOC030915	Hydra|LOC101236057
OG0002704	Clytia|LOC031228	Hydra|LOC100200890
OG0002705	Clytia|LOC031332	Hydra|LOC100208367
OG0002707	Clytia|LOC031359	Hydra|LOC100200826
OG0002708	Clytia|LOC031401, Clytia|LOC031389	Hydra|LOC100200529
OG0002709	Clytia|LOC031519, Clytia|LOC031518	Hydra|LOC101238448
OG0002710	Clytia|LOC031549	Hydra|LOC100212297
OG0002711	Clytia|LOC031558	Hydra|LOC100201316
OG0002712	Clytia|LOC044985, Clytia|LOC031560	Hydra|LOC100204897
OG0002713	Clytia|LOC031667	Hydra|LOC100211659
OG0002714	Clytia|LOC031949	Hydra|LOC100197305
OG0002715	Clytia|LOC031992	Hydra|LOC100206252
OG0002716	Clytia|LOC031997	Hydra|LOC124816869, Hydra|LOC124812065, Hydra|LOC124808514, Hydra|LOC124814335, Hydra|LOC124811229
OG0002717	Clytia|LOC032015	Hydra|LOC100213604, Hydra|LOC105845340
OG0002718	Clytia|LOC032060	Hydra|LOC100213602, Hydra|LOC100215022
OG0002719	Clytia|LOC032112	Hydra|LOC105844884
OG0002720	Clytia|LOC032139, Clytia|LOC032148	Hydra|LOC100205867
OG0002722	Clytia|LOC032373, Clytia|LOC032365, Clytia|LOC032364	Hydra|LOC100192295
OG0002723	Clytia|LOC032474, Clytia|LOC032473, Clytia|LOC032471	Hydra|LOC100212449
OG0002724	Clytia|LOC032515, Clytia|LOC032517	Hydra|LOC100210052
OG0002726	Clytia|LOC033063	Hydra|LOC101240745, Hydra|LOC100214462
OG0002727	Clytia|LOC033082	Hydra|LOC100199282
OG0002728	Clytia|LOC033122	Hydra|LOC101236554
OG0002729	Clytia|LOC033123	Hydra|LOC100197936
OG0002730	Clytia|LOC033278	Hydra|LOC100207010
OG0002731	Clytia|LOC033644, Clytia|LOC033645	Hydra|LOC101237336
OG0002732	Clytia|LOC033899	Hydra|LOC105849305
OG0002733	Clytia|LOC033949	Hydra|LOC101238716
OG0002734	Clytia|LOC034215, Clytia|LOC034227	Hydra|LOC100212717
OG0002735	Clytia|LOC034290	Hydra|LOC100212235
OG0002736	Clytia|LOC034421, Clytia|LOC034420, Clytia|LOC034419	Hydra|LOC100211397
OG0002737	Clytia|LOC034474	Hydra|LOC101240634
OG0002738	Clytia|LOC034625, Clytia|LOC034634	Hydra|LOC100197733
OG0002739	Clytia|LOC034763	Hydra|LOC100207452
OG0002740	Clytia|LOC034790	Hydra|LOC100203086, Hydra|LOC100199276
OG0002741	Clytia|LOC034877	Hydra|LOC100207904
OG0002742	Clytia|LOC034897, Clytia|LOC034896	Hydra|LOC100207771, Hydra|LOC101237474
OG0002743	Clytia|LOC034931	Hydra|LOC100209470
OG0002744	Clytia|LOC034963	Hydra|LOC105843232
OG0002745	Clytia|LOC035122	Hydra|LOC124808126, Hydra|LOC124805931, Hydra|LOC124817325
OG0002747	Clytia|LOC035223, Clytia|LOC035226	Hydra|LOC100214756
OG0002748	Clytia|LOC035250	Hydra|LOC100215832
OG0002749	Clytia|LOC035273	Hydra|LOC105844354
OG0002750	Clytia|LOC035350	Hydra|LOC100203567
OG0002750	Clytia|LOC035349	Hydra|LOC100198188
OG0002751	Clytia|LOC040680	Hydra|LOC105844568, Hydra|LOC100207263
OG0002752	Clytia|LOC035681	Hydra|LOC101237468
OG0002753	Clytia|LOC035759, Clytia|LOC035744	Hydra|LOC100210417
OG0002754	Clytia|LOC035818	Hydra|LOC100197126
OG0002755	Clytia|LOC035821	Hydra|LOC100213518
OG0002756	Clytia|LOC035866	Hydra|LOC100215248
OG0002757	Clytia|LOC036053	Hydra|LOC100201381
OG0002758	Clytia|LOC036064, Clytia|LOC036065	Hydra|LOC101234822, Hydra|LOC101237353
OG0002759	Clytia|LOC036156	Hydra|LOC100199157
OG0002760	Clytia|LOC036452	Hydra|LOC100200937
OG0002761	Clytia|LOC036829	Hydra|LOC100197969
OG0002762	Clytia|LOC036845	Hydra|LOC101241521
OG0002762	Clytia|LOC036844	Hydra|LOC105844128
OG0002763	Clytia|LOC036996, Clytia|LOC036997	Hydra|LOC100207789
OG0002764	Clytia|LOC037204	Hydra|LOC100212035, Hydra|LOC100212854
OG0002765	Clytia|LOC037243, Clytia|LOC037234	Hydra|LOC100207659
OG0002766	Clytia|LOC037311, Clytia|LOC037310	Hydra|LOC100197406
OG0002767	Clytia|LOC037402, Clytia|LOC037412	Hydra|LOC100207708
OG0002768	Clytia|LOC037503, Clytia|LOC037504	Hydra|LOC100215161
OG0002769	Clytia|LOC037892	Hydra|LOC100201064
OG0002771	Clytia|LOC038190	Hydra|LOC100198375
OG0002772	Clytia|LOC038248	Hydra|LOC101238076, Hydra|LOC101238171, Hydra|LOC101237758
OG0002773	Clytia|LOC038292	Hydra|LOC124814264
OG0002774	Clytia|LOC038379, Clytia|LOC038380	Hydra|LOC100202590
OG0002775	Clytia|LOC038544	Hydra|LOC101234501
OG0002776	Clytia|LOC038546	Hydra|LOC105845526
OG0002777	Clytia|LOC038601	Hydra|LOC100200969
OG0002778	Clytia|LOC038637	Hydra|LOC100206019, Hydra|LOC100210950
OG0002779	Clytia|LOC038863	Hydra|LOC100205411
OG0002780	Clytia|LOC038867	Hydra|LOC100206878
OG0002783	Clytia|LOC039054	Hydra|LOC100215030
OG0002784	Clytia|LOC039658, Clytia|LOC039641	Hydra|LOC100213774
OG0002785	Clytia|LOC039666	Hydra|LOC101234344, Hydra|LOC105843748, Hydra|LOC101238333
OG0002786	Clytia|LOC039811	Hydra|LOC100212928
OG0002787	Clytia|LOC039926	Hydra|LOC105849534
OG0002789	Clytia|LOC040252, Clytia|LOC040229	Hydra|LOC100202217
OG0002790	Clytia|LOC040255	Hydra|LOC100202859
OG0002791	Clytia|LOC040311, Clytia|LOC040330	Hydra|LOC100204562
OG0002792	Clytia|LOC040708, Clytia|LOC040679	Hydra|LOC100197595
OG0002793	Clytia|LOC040859	Hydra|LOC101237539
OG0002794	Clytia|LOC040975	Hydra|LOC105850454
OG0002796	Clytia|LOC041177, Clytia|LOC041167, Clytia|LOC041158	Hydra|LOC100199338
OG0002797	Clytia|LOC041197, Clytia|LOC041192	Hydra|LOC124807920, Hydra|LOC124807921
OG0002798	Clytia|LOC041686	Hydra|LOC105844981, Hydra|LOC101234937, Hydra|LOC100213163
OG0002799	Clytia|LOC041925, Clytia|LOC041913	Hydra|LOC100205211
OG0002800	Clytia|LOC041994	Hydra|LOC105845892
OG0002801	Clytia|LOC042072	Hydra|LOC100205748
OG0002802	Clytia|LOC042150	Hydra|LOC101241040
OG0002803	Clytia|LOC042363	Hydra|LOC100202861
OG0002804	Clytia|LOC042458, Clytia|LOC042457	Hydra|LOC124815902, Hydra|LOC105844173, Hydra|LOC100203506
OG0002805	Clytia|LOC042471	Hydra|LOC100204404
OG0002806	Clytia|LOC042674	Hydra|LOC100209448
OG0002807	Clytia|LOC042677	Hydra|LOC100204303
OG0002808	Clytia|LOC042883	Hydra|LOC100201385
OG0002809	Clytia|LOC042905	Hydra|LOC100198350, Hydra|LOC100214971, Hydra|LOC100204899
OG0002810	Clytia|LOC042911	Hydra|LOC100205900, Hydra|LOC124807980
OG0002811	Clytia|LOC042914	Hydra|LOC100215085
OG0002812	Clytia|LOC042930	Hydra|LOC100201106
OG0002815	Clytia|LOC043132	Hydra|LOC100197067
OG0002816	Clytia|LOC043224	Hydra|LOC100202881
OG0002817	Clytia|LOC043604	Hydra|LOC100215572
OG0002818	Clytia|LOC044126	Hydra|LOC105848216, Hydra|LOC101234557
OG0002819	Clytia|LOC044544	Hydra|LOC100214787
OG0002820	Clytia|LOC044753	Hydra|LOC100205307
