Orthogroup	longest_isoform_ClytiaProteins	longest_isoform_HydractiniaProteins
OG0000806	Clytia|LOC033581, Clytia|LOC033555, Clytia|LOC042649, Clytia|LOC041582, Clytia|LOC011217, Clytia|LOC016148, Clytia|LOC010870	Hydractinia|LOC130662374
OG0000807	Clytia|LOC011471	Hydractinia|LOC130647063, Hydractinia|LOC130647192, Hydractinia|LOC130612509
OG0000807	Clytia|LOC011470	Hydractinia|LOC130612569
OG0000808	Clytia|LOC040081	Hydractinia|LOC130640755, Hydractinia|LOC130641131
OG0000808	Clytia|LOC011540	Hydractinia|LOC130614823, Hydractinia|LOC130623102, Hydractinia|LOC130624007
OG0000809	Clytia|LOC030150, Clytia|LOC014525	Hydractinia|LOC130656566
OG0000810	Clytia|LOC019265	Hydractinia|LOC130613082
OG0000813	Clytia|LOC013193	Hydractinia|LOC130621298
OG0000814	Clytia|LOC014475, Clytia|LOC023280, Clytia|LOC041817	Hydractinia|LOC130621278, Hydractinia|LOC130645632
OG0000814	Clytia|LOC024527	Hydractinia|LOC130648033
OG0000815	Clytia|LOC015208	Hydractinia|LOC130629046, Hydractinia|LOC130629139, Hydractinia|LOC130652847, Hydractinia|LOC130614454, Hydractinia|LOC130642374, Hydractinia|LOC130619567, Hydractinia|LOC130636989, Hydractinia|LOC130653013, Hydractinia|LOC130625194, Hydractinia|LOC130630029, Hydractinia|LOC130646054, Hydractinia|LOC130646053, Hydractinia|LOC130636990
OG0000816	Clytia|LOC015810	Hydractinia|LOC130612798
OG0000817	Clytia|LOC016322	Hydractinia|LOC130629777
OG0000818	Clytia|LOC016945, Clytia|LOC035227	Hydractinia|LOC130641410, Hydractinia|LOC130645602, Hydractinia|LOC130657936, Hydractinia|LOC130657661
OG0000819	Clytia|LOC018310	Hydractinia|LOC130662675
OG0000819	Clytia|LOC041812	Hydractinia|LOC130629865
OG0000820	Clytia|LOC044930	Hydractinia|LOC130645312
OG0000820	Clytia|LOC020726, Clytia|LOC020727	Hydractinia|LOC130656879, Hydractinia|LOC130645394
OG0000821	Clytia|LOC021143, Clytia|LOC025144	Hydractinia|LOC130612949, Hydractinia|LOC130613459
OG0000821	Clytia|LOC039727	Hydractinia|LOC130657791, Hydractinia|LOC130623032, Hydractinia|LOC130646124, Hydractinia|LOC130657835, Hydractinia|LOC130646338
OG0000823	Clytia|LOC023026	Hydractinia|LOC130625752
OG0000824	Clytia|LOC031906	Hydractinia|LOC130635680
OG0000824	Clytia|LOC031899	Hydractinia|LOC130645157, Hydractinia|LOC130636815, Hydractinia|LOC130635508, Hydractinia|LOC130636827
OG0000825	Clytia|LOC032667, Clytia|LOC032670, Clytia|LOC032669, Clytia|LOC032701	Hydractinia|LOC130644491, Hydractinia|LOC130644488
OG0000826	Clytia|LOC035252	Hydractinia|LOC130656968
OG0000827	Clytia|LOC040173, Clytia|LOC040154, Clytia|LOC037554	Hydractinia|LOC130641237, Hydractinia|LOC130642241, Hydractinia|LOC130641298
OG0000828	Clytia|LOC037754	Hydractinia|LOC130636995, Hydractinia|LOC130648299, Hydractinia|LOC130612923, Hydractinia|LOC130648298, Hydractinia|LOC130636996, Hydractinia|LOC130630069, Hydractinia|LOC130612921, Hydractinia|LOC130653769, Hydractinia|LOC130648572, Hydractinia|LOC130623186, Hydractinia|LOC130636878, Hydractinia|LOC130630070, Hydractinia|LOC130653770
OG0000830	Clytia|LOC039569	Hydractinia|LOC130642264
OG0000831	Clytia|LOC041312	Hydractinia|LOC130630638
OG0000863	Clytia|LOC000083, Clytia|LOC000106	Hydractinia|LOC130647627
OG0000863	Clytia|LOC000002	Hydractinia|LOC130647632
OG0000866	Clytia|LOC021392, Clytia|LOC000390, Clytia|LOC004871, Clytia|LOC022738, Clytia|LOC040858	Hydractinia|LOC130623208, Hydractinia|LOC130649161, Hydractinia|LOC130622021
OG0000869	Clytia|LOC000509, Clytia|LOC044828, Clytia|LOC016967	Hydractinia|LOC130636597, Hydractinia|LOC130636470, Hydractinia|LOC130636464, Hydractinia|LOC130636749, Hydractinia|LOC130641022, Hydractinia|LOC130641713, Hydractinia|LOC130622446
OG0000870	Clytia|LOC006581	Hydractinia|LOC130622723, Hydractinia|LOC130622720
OG0000870	Clytia|LOC000725, Clytia|LOC000756	Hydractinia|LOC130644389
OG0000874	Clytia|LOC001184, Clytia|LOC030163, Clytia|LOC028135, Clytia|LOC013579, Clytia|LOC027001, Clytia|LOC044091, Clytia|LOC030549, Clytia|LOC005172	Hydractinia|LOC130636025, Hydractinia|LOC130625657
OG0000875	Clytia|LOC004370	Hydractinia|LOC130635684, Hydractinia|LOC130635685
OG0000875	Clytia|LOC001188	Hydractinia|LOC130636543
OG0000876	Clytia|LOC001192, Clytia|LOC001224, Clytia|LOC032989, Clytia|LOC001272, Clytia|LOC032990	Hydractinia|LOC130635648
OG0000878	Clytia|LOC044882, Clytia|LOC024743, Clytia|LOC025884, Clytia|LOC019686, Clytia|LOC043803, Clytia|LOC044878	Hydractinia|LOC130621239
OG0000879	Clytia|LOC005980	Hydractinia|LOC130623842
OG0000879	Clytia|LOC016177	Hydractinia|LOC130622521, Hydractinia|LOC130621241
OG0000879	Clytia|LOC044605	Hydractinia|LOC130638521, Hydractinia|LOC130648379, Hydractinia|LOC130621411
OG0000880	Clytia|LOC015785	Hydractinia|LOC130621659
OG0000880	Clytia|LOC001475	Hydractinia|LOC130621660
OG0000880	Clytia|LOC041857	Hydractinia|LOC130622648
OG0000881	Clytia|LOC005884, Clytia|LOC001687	Hydractinia|LOC130636910, Hydractinia|LOC130621292, Hydractinia|LOC130645324, Hydractinia|LOC130630164, Hydractinia|LOC130630147
OG0000882	Clytia|LOC038729, Clytia|LOC014528	Hydractinia|LOC130614737
OG0000882	Clytia|LOC001696	Hydractinia|LOC130630531
OG0000883	Clytia|LOC030750, Clytia|LOC010980, Clytia|LOC002000, Clytia|LOC004203, Clytia|LOC001712, Clytia|LOC006029, Clytia|LOC026349, Clytia|LOC006002, Clytia|LOC044805, Clytia|LOC044781	Hydractinia|LOC130612731, Hydractinia|LOC130613067, Hydractinia|LOC130612888
OG0000885	Clytia|LOC002417	Hydractinia|LOC130619401, Hydractinia|LOC130613632, Hydractinia|LOC130626007, Hydractinia|LOC130614309, Hydractinia|LOC130648203, Hydractinia|LOC130648232, Hydractinia|LOC130642265
OG0000887	Clytia|LOC002568, Clytia|LOC015977	Hydractinia|LOC130637044, Hydractinia|LOC130636774, Hydractinia|LOC130654888, Hydractinia|LOC130636462
OG0000888	Clytia|LOC015479	Hydractinia|LOC130649542
OG0000888	Clytia|LOC012079, Clytia|LOC002571, Clytia|LOC034148, Clytia|LOC016127, Clytia|LOC041319	Hydractinia|LOC130649568
OG0000889	Clytia|LOC003079, Clytia|LOC014470, Clytia|LOC012161, Clytia|LOC002737, Clytia|LOC022325, Clytia|LOC024118, Clytia|LOC039221, Clytia|LOC026274, Clytia|LOC002732, Clytia|LOC007267, Clytia|LOC003835	Hydractinia|LOC130648529
OG0000890	Clytia|LOC005660	Hydractinia|LOC130622555
OG0000890	Clytia|LOC002835	Hydractinia|LOC130622676, Hydractinia|LOC130621980, Hydractinia|LOC130622389
OG0000891	Clytia|LOC024415, Clytia|LOC003039, Clytia|LOC003038, Clytia|LOC006475, Clytia|LOC039012, Clytia|LOC028403, Clytia|LOC006474, Clytia|LOC004713, Clytia|LOC020257, Clytia|LOC011838, Clytia|LOC031855	Hydractinia|LOC130614124
OG0000892	Clytia|LOC040891, Clytia|LOC003049	Hydractinia|LOC130625793, Hydractinia|LOC130625790, Hydractinia|LOC130625791
OG0000894	Clytia|LOC037301	Hydractinia|LOC130649109
OG0000894	Clytia|LOC003083	Hydractinia|LOC130635703
OG0000895	Clytia|LOC019593	Hydractinia|LOC130628792, Hydractinia|LOC130648546
OG0000895	Clytia|LOC003262	Hydractinia|LOC130649151, Hydractinia|LOC130649225
OG0000896	Clytia|LOC003272, Clytia|LOC004011	Hydractinia|LOC130628952, Hydractinia|LOC130628886
OG0000896	Clytia|LOC033541	Hydractinia|LOC130629286
OG0000900	Clytia|LOC004218	Hydractinia|LOC130614155
OG0000901	Clytia|LOC004736	Hydractinia|LOC130644857
OG0000902	Clytia|LOC004825	Hydractinia|LOC130662371
OG0000905	Clytia|LOC005811	Hydractinia|LOC130636812, Hydractinia|LOC130635359
OG0000906	Clytia|LOC006221	Hydractinia|LOC130636555
OG0000907	Clytia|LOC006259, Clytia|LOC045294, Clytia|LOC014576	Hydractinia|LOC130614393, Hydractinia|LOC130614705, Hydractinia|LOC130614776
OG0000910	Clytia|LOC007994	Hydractinia|LOC130645055
OG0000912	Clytia|LOC008628	Hydractinia|LOC130642426, Hydractinia|LOC130640663
OG0000913	Clytia|LOC009007	Hydractinia|LOC130639985, Hydractinia|LOC130642985
OG0000914	Clytia|LOC009797	Hydractinia|LOC130657709
OG0000914	Clytia|LOC036143	Hydractinia|LOC130657707, Hydractinia|LOC130662695
OG0000915	Clytia|LOC010213, Clytia|LOC044108	Hydractinia|LOC130649358, Hydractinia|LOC130647577
OG0000916	Clytia|LOC044107	Hydractinia|LOC130621877
OG0000916	Clytia|LOC043303, Clytia|LOC010449	Hydractinia|LOC130629986, Hydractinia|LOC130636573, Hydractinia|LOC130662866, Hydractinia|LOC130657534, Hydractinia|LOC130622641, Hydractinia|LOC130656388, Hydractinia|LOC130649086, Hydractinia|LOC130648761
OG0000917	Clytia|LOC011001	Hydractinia|LOC130644562
OG0000918	Clytia|LOC011131, Clytia|LOC040235	Hydractinia|LOC130621100, Hydractinia|LOC130621101
OG0000919	Clytia|LOC011135, Clytia|LOC034656, Clytia|LOC034671	Hydractinia|LOC130647942
OG0000922	Clytia|LOC011604	Hydractinia|LOC130647214, Hydractinia|LOC130648112, Hydractinia|LOC130648113, Hydractinia|LOC130647799, Hydractinia|LOC130648128
OG0000924	Clytia|LOC012054, Clytia|LOC015130	Hydractinia|LOC130622308
OG0000924	Clytia|LOC036224, Clytia|LOC022448	Hydractinia|LOC130612435
OG0000924	Clytia|LOC030888	Hydractinia|LOC130623845
OG0000925	Clytia|LOC013085	Hydractinia|LOC130644371
OG0000926	Clytia|LOC013981	Hydractinia|LOC130625712
OG0000927	Clytia|LOC041286, Clytia|LOC014181	Hydractinia|LOC130629743, Hydractinia|LOC130614797
OG0000928	Clytia|LOC029396, Clytia|LOC015012	Hydractinia|LOC130636683
OG0000928	Clytia|LOC014583	Hydractinia|LOC130613583
OG0000929	Clytia|LOC014770	Hydractinia|LOC130613451
OG0000929	Clytia|LOC045286	Hydractinia|LOC130614618, Hydractinia|LOC130614616
OG0000930	Clytia|LOC039963, Clytia|LOC015284	Hydractinia|LOC130649211
OG0000931	Clytia|LOC043307	Hydractinia|LOC130642143, Hydractinia|LOC130642041
OG0000931	Clytia|LOC019168, Clytia|LOC019169	Hydractinia|LOC130640798, Hydractinia|LOC130641175, Hydractinia|LOC130642040
OG0000932	Clytia|LOC020526	Hydractinia|LOC130621681
OG0000933	Clytia|LOC038529, Clytia|LOC024369	Hydractinia|LOC130629623
OG0000933	Clytia|LOC038556	Hydractinia|LOC130629425, Hydractinia|LOC130628806, Hydractinia|LOC130629380
OG0000934	Clytia|LOC041967, Clytia|LOC024390, Clytia|LOC025706	Hydractinia|LOC130641914
OG0000934	Clytia|LOC026697	Hydractinia|LOC130613409, Hydractinia|LOC130646039, Hydractinia|LOC130648829, Hydractinia|LOC130630517, Hydractinia|LOC130629604, Hydractinia|LOC130647067, Hydractinia|LOC130653781, Hydractinia|LOC130648626
OG0000935	Clytia|LOC037148, Clytia|LOC033826, Clytia|LOC031146, Clytia|LOC037182, Clytia|LOC037147, Clytia|LOC024823	Hydractinia|LOC130655463, Hydractinia|LOC130655411
OG0000937	Clytia|LOC031635, Clytia|LOC045089, Clytia|LOC036335	Hydractinia|LOC130625871
OG0000937	Clytia|LOC029863	Hydractinia|LOC130625670, Hydractinia|LOC130625671, Hydractinia|LOC130625870, Hydractinia|LOC130625869
OG0000938	Clytia|LOC033204, Clytia|LOC030799	Hydractinia|LOC130624170
OG0000938	Clytia|LOC030281, Clytia|LOC030280	Hydractinia|LOC130621820, Hydractinia|LOC130621230, Hydractinia|LOC130621229
OG0000939	Clytia|LOC030757	Hydractinia|LOC130623907, Hydractinia|LOC130656424
OG0000939	Clytia|LOC036039	Hydractinia|LOC130656687
OG0000940	Clytia|LOC030767	Hydractinia|LOC130613868, Hydractinia|LOC130640657, Hydractinia|LOC130640748, Hydractinia|LOC130641183, Hydractinia|LOC130640804, Hydractinia|LOC130624158, Hydractinia|LOC130624187, Hydractinia|LOC130612385, Hydractinia|LOC130644779
OG0000941	Clytia|LOC032806	Hydractinia|LOC130648585, Hydractinia|LOC130648793, Hydractinia|LOC130649626, Hydractinia|LOC130648255, Hydractinia|LOC130648297, Hydractinia|LOC130649523, Hydractinia|LOC130648513, Hydractinia|LOC130648374, Hydractinia|LOC130648307, Hydractinia|LOC130630207, Hydractinia|LOC130636647
OG0000942	Clytia|LOC036636	Hydractinia|LOC130640790, Hydractinia|LOC130641167
OG0000942	Clytia|LOC041379, Clytia|LOC033853	Hydractinia|LOC130613312, Hydractinia|LOC130662380, Hydractinia|LOC130612212, Hydractinia|LOC130662495
OG0000943	Clytia|LOC033855	Hydractinia|LOC130662418
OG0000943	Clytia|LOC039824	Hydractinia|LOC130612249, Hydractinia|LOC130662855, Hydractinia|LOC130662857
OG0000944	Clytia|LOC034667	Hydractinia|LOC130647611
OG0000945	Clytia|LOC043542	Hydractinia|LOC130644839
OG0000945	Clytia|LOC041825	Hydractinia|LOC130623974
OG0000946	Clytia|LOC042096	Hydractinia|LOC130662699
OG0000947	Clytia|LOC040230	Hydractinia|LOC130621613
OG0000999	Clytia|LOC032193, Clytia|LOC032194, Clytia|LOC000293, Clytia|LOC000292	Hydractinia|LOC130657728, Hydractinia|LOC130655616, Hydractinia|LOC130621209
OG0001000	Clytia|LOC000357	Hydractinia|LOC130622259, Hydractinia|LOC130622258
OG0001001	Clytia|LOC000450	Hydractinia|LOC130655056, Hydractinia|LOC130654541, Hydractinia|LOC130654542
OG0001001	Clytia|LOC041926, Clytia|LOC002354	Hydractinia|LOC130653979
OG0001005	Clytia|LOC004727, Clytia|LOC035196, Clytia|LOC016036, Clytia|LOC024002, Clytia|LOC036483, Clytia|LOC036484, Clytia|LOC040158, Clytia|LOC001531	Hydractinia|LOC130645942
OG0001006	Clytia|LOC039236, Clytia|LOC027455, Clytia|LOC032792, Clytia|LOC020155, Clytia|LOC021718, Clytia|LOC001550	Hydractinia|LOC130629742, Hydractinia|LOC130623185, Hydractinia|LOC130636869, Hydractinia|LOC130629741, Hydractinia|LOC130629740, Hydractinia|LOC130635434
OG0001007	Clytia|LOC001593, Clytia|LOC031246, Clytia|LOC036002, Clytia|LOC021115, Clytia|LOC011647, Clytia|LOC045046, Clytia|LOC020895, Clytia|LOC015090, Clytia|LOC014718, Clytia|LOC011793, Clytia|LOC030943	Hydractinia|LOC130636824
OG0001008	Clytia|LOC039013, Clytia|LOC038984, Clytia|LOC038983, Clytia|LOC026007, Clytia|LOC038982, Clytia|LOC045288, Clytia|LOC038985, Clytia|LOC001751, Clytia|LOC044251, Clytia|LOC019051	Hydractinia|LOC130657954
OG0001009	Clytia|LOC001858	Hydractinia|LOC130622156
OG0001009	Clytia|LOC038204	Hydractinia|LOC130613847
OG0001012	Clytia|LOC004635, Clytia|LOC010876, Clytia|LOC011742, Clytia|LOC040662, Clytia|LOC013050, Clytia|LOC002141	Hydractinia|LOC130654008
OG0001013	Clytia|LOC002336, Clytia|LOC002335	Hydractinia|LOC130614214, Hydractinia|LOC130614518, Hydractinia|LOC130653818, Hydractinia|LOC130653662, Hydractinia|LOC130655117, Hydractinia|LOC130655291
OG0001016	Clytia|LOC002855	Hydractinia|LOC130621496
OG0001016	Clytia|LOC004914	Hydractinia|LOC130645108
OG0001016	Clytia|LOC004915	Hydractinia|LOC130645110
OG0001017	Clytia|LOC016034, Clytia|LOC018461, Clytia|LOC016033, Clytia|LOC022603, Clytia|LOC032977, Clytia|LOC037643	Hydractinia|LOC130636717, Hydractinia|LOC130636718
OG0001017	Clytia|LOC002934	Hydractinia|LOC130636415
OG0001018	Clytia|LOC003142, Clytia|LOC002972, Clytia|LOC002935, Clytia|LOC009279	Hydractinia|LOC130636403
OG0001019	Clytia|LOC002937, Clytia|LOC040404, Clytia|LOC040414, Clytia|LOC029494, Clytia|LOC029478, Clytia|LOC035126, Clytia|LOC010227, Clytia|LOC033861, Clytia|LOC035124, Clytia|LOC005321, Clytia|LOC010226	Hydractinia|LOC130635899
OG0001020	Clytia|LOC002962, Clytia|LOC002964, Clytia|LOC033477, Clytia|LOC002966, Clytia|LOC033486, Clytia|LOC002958, Clytia|LOC006224, Clytia|LOC039064, Clytia|LOC033480	Hydractinia|LOC130636598, Hydractinia|LOC130636303
OG0001021	Clytia|LOC003162	Hydractinia|LOC130636695
OG0001021	Clytia|LOC031963, Clytia|LOC031964	Hydractinia|LOC130629238, Hydractinia|LOC130629435
OG0001022	Clytia|LOC039267, Clytia|LOC016592, Clytia|LOC018579, Clytia|LOC003171, Clytia|LOC009866, Clytia|LOC040204, Clytia|LOC035664, Clytia|LOC020905, Clytia|LOC010179, Clytia|LOC040689	Hydractinia|LOC130622250, Hydractinia|LOC130646072
OG0001023	Clytia|LOC022306, Clytia|LOC030838, Clytia|LOC003226	Hydractinia|LOC130624030, Hydractinia|LOC130624032
OG0001023	Clytia|LOC009025	Hydractinia|LOC130625417, Hydractinia|LOC130625414, Hydractinia|LOC130625416, Hydractinia|LOC130625415, Hydractinia|LOC130625770
OG0001026	Clytia|LOC037480	Hydractinia|LOC130656825, Hydractinia|LOC130656434
OG0001026	Clytia|LOC004264	Hydractinia|LOC130656810
OG0001026	Clytia|LOC003667, Clytia|LOC039016, Clytia|LOC038989	Hydractinia|LOC130657768
OG0001027	Clytia|LOC004466	Hydractinia|LOC130655933
OG0001028	Clytia|LOC004646	Hydractinia|LOC130640206, Hydractinia|LOC130642823, Hydractinia|LOC130647169, Hydractinia|LOC130647159
OG0001028	Clytia|LOC010941	Hydractinia|LOC130632934
OG0001029	Clytia|LOC004960	Hydractinia|LOC130656525
OG0001030	Clytia|LOC005265, Clytia|LOC030470	Hydractinia|LOC130656623, Hydractinia|LOC130656629, Hydractinia|LOC130656630
OG0001031	Clytia|LOC005602, Clytia|LOC005614	Hydractinia|LOC130630362
OG0001032	Clytia|LOC041446, Clytia|LOC005629	Hydractinia|LOC130625436
OG0001033	Clytia|LOC007823	Hydractinia|LOC130629099, Hydractinia|LOC130629098, Hydractinia|LOC130629097
OG0001034	Clytia|LOC042203	Hydractinia|LOC130625592
OG0001034	Clytia|LOC007286	Hydractinia|LOC130621788
OG0001035	Clytia|LOC035261	Hydractinia|LOC130649311
OG0001035	Clytia|LOC006615	Hydractinia|LOC130625324, Hydractinia|LOC130641968, Hydractinia|LOC130649469, Hydractinia|LOC130649420, Hydractinia|LOC130649029, Hydractinia|LOC130649173, Hydractinia|LOC130647403, Hydractinia|LOC130649238, Hydractinia|LOC130622597
OG0001036	Clytia|LOC035859	Hydractinia|LOC130640823, Hydractinia|LOC130643806
OG0001036	Clytia|LOC006707	Hydractinia|LOC130622013
OG0001037	Clytia|LOC045278, Clytia|LOC045277	Hydractinia|LOC130614729
OG0001037	Clytia|LOC007342	Hydractinia|LOC130614727
OG0001038	Clytia|LOC008185, Clytia|LOC044872, Clytia|LOC008478, Clytia|LOC040556	Hydractinia|LOC130657650
OG0001039	Clytia|LOC036120, Clytia|LOC008191	Hydractinia|LOC130626045, Hydractinia|LOC130625946
OG0001041	Clytia|LOC009276	Hydractinia|LOC130614439
OG0001042	Clytia|LOC009593	Hydractinia|LOC130612524
OG0001042	Clytia|LOC014643	Hydractinia|LOC130623333
OG0001042	Clytia|LOC011233	Hydractinia|LOC130633693
OG0001043	Clytia|LOC009834, Clytia|LOC044232	Hydractinia|LOC130644629, Hydractinia|LOC130636711, Hydractinia|LOC130636713, Hydractinia|LOC130636712
OG0001044	Clytia|LOC010412, Clytia|LOC011400	Hydractinia|LOC130642601, Hydractinia|LOC130639621
OG0001045	Clytia|LOC011221	Hydractinia|LOC130646213
OG0001046	Clytia|LOC011688	Hydractinia|LOC130636811, Hydractinia|LOC130621525, Hydractinia|LOC130635640, Hydractinia|LOC130636027, Hydractinia|LOC130655220, Hydractinia|LOC130622421, Hydractinia|LOC130636026, Hydractinia|LOC130657845, Hydractinia|LOC130626041, Hydractinia|LOC130636029, Hydractinia|LOC130621527
OG0001047	Clytia|LOC024441, Clytia|LOC011832	Hydractinia|LOC130647435, Hydractinia|LOC130612191
OG0001048	Clytia|LOC012220	Hydractinia|LOC130654074
OG0001049	Clytia|LOC012531, Clytia|LOC026762	Hydractinia|LOC130630548
OG0001049	Clytia|LOC032906, Clytia|LOC033381	Hydractinia|LOC130635710
OG0001054	Clytia|LOC014469, Clytia|LOC017625	Hydractinia|LOC130644980
OG0001055	Clytia|LOC015040	Hydractinia|LOC130625026
OG0001058	Clytia|LOC024199, Clytia|LOC039871, Clytia|LOC043504, Clytia|LOC015325, Clytia|LOC041909, Clytia|LOC045672	Hydractinia|LOC130648570, Hydractinia|LOC130653778, Hydractinia|LOC130657739, Hydractinia|LOC130657144, Hydractinia|LOC130623190, Hydractinia|LOC130621259
OG0001059	Clytia|LOC015755	Hydractinia|LOC130654515
OG0001060	Clytia|LOC015887, Clytia|LOC028200	Hydractinia|LOC130646921, Hydractinia|LOC130624236, Hydractinia|LOC130647177, Hydractinia|LOC130657604, Hydractinia|LOC130631667, Hydractinia|LOC130622206, Hydractinia|LOC130614034, Hydractinia|LOC130636191, Hydractinia|LOC130640810, Hydractinia|LOC130649282
OG0001061	Clytia|LOC043253, Clytia|LOC043254, Clytia|LOC039395, Clytia|LOC019068, Clytia|LOC024067, Clytia|LOC017603, Clytia|LOC016248, Clytia|LOC019069, Clytia|LOC019799, Clytia|LOC018661, Clytia|LOC016243	Hydractinia|LOC130656649
OG0001062	Clytia|LOC030471	Hydractinia|LOC130657387
OG0001062	Clytia|LOC039779, Clytia|LOC016495	Hydractinia|LOC130657977
OG0001063	Clytia|LOC042463, Clytia|LOC026063	Hydractinia|LOC130630331
OG0001064	Clytia|LOC036366, Clytia|LOC036373, Clytia|LOC029712, Clytia|LOC017436	Hydractinia|LOC130641750
OG0001065	Clytia|LOC017520	Hydractinia|LOC130649582
OG0001067	Clytia|LOC034304, Clytia|LOC018509	Hydractinia|LOC130645097, Hydractinia|LOC130654360
OG0001068	Clytia|LOC039365	Hydractinia|LOC130649449
OG0001068	Clytia|LOC019153	Hydractinia|LOC130649182
OG0001068	Clytia|LOC033810	Hydractinia|LOC130655404, Hydractinia|LOC130612977
OG0001070	Clytia|LOC038760	Hydractinia|LOC130657819, Hydractinia|LOC130652515, Hydractinia|LOC130655476, Hydractinia|LOC130626478
OG0001071	Clytia|LOC030554, Clytia|LOC030574, Clytia|LOC041380, Clytia|LOC044583, Clytia|LOC030572, Clytia|LOC030573, Clytia|LOC030553, Clytia|LOC020328, Clytia|LOC036068	Hydractinia|LOC130623716, Hydractinia|LOC130623613
OG0001072	Clytia|LOC029409, Clytia|LOC023562, Clytia|LOC029434, Clytia|LOC021786, Clytia|LOC022143, Clytia|LOC023568, Clytia|LOC031484, Clytia|LOC024440, Clytia|LOC037418	Hydractinia|LOC130621857, Hydractinia|LOC130661123
OG0001073	Clytia|LOC022489, Clytia|LOC038239, Clytia|LOC024859	Hydractinia|LOC130623143, Hydractinia|LOC130646050, Hydractinia|LOC130628670, Hydractinia|LOC130630006, Hydractinia|LOC130648421, Hydractinia|LOC130657795, Hydractinia|LOC130625265, Hydractinia|LOC130653890, Hydractinia|LOC130636971
OG0001074	Clytia|LOC026045, Clytia|LOC035036, Clytia|LOC029170, Clytia|LOC035039, Clytia|LOC035034, Clytia|LOC035035	Hydractinia|LOC130644441
OG0001075	Clytia|LOC041711, Clytia|LOC041705	Hydractinia|LOC130621724
