Orthogroup	longest_isoform_XeniaProteins	longest_isoform_ClytiaProteins
OG0002692	Xenia|LOC124450995	Clytia|LOC030162
OG0002693	Xenia|LOC124433312	Clytia|LOC030212, Clytia|LOC030211
OG0002696	Xenia|LOC124442980, Xenia|LOC124442991, Xenia|LOC124442990	Clytia|LOC030336
OG0002697	Xenia|LOC124459367, Xenia|LOC124459398, Xenia|LOC124442311	Clytia|LOC030468
OG0002699	Xenia|LOC124445162	Clytia|LOC030607
OG0002700	Xenia|LOC124441469	Clytia|LOC030774, Clytia|LOC030775
OG0002701	Xenia|LOC124454777, Xenia|LOC124434784	Clytia|LOC030867
OG0002702	Xenia|LOC124442617	Clytia|LOC030873, Clytia|LOC036709
OG0002703	Xenia|LOC124455207, Xenia|LOC124435154, Xenia|LOC124459643	Clytia|LOC030915
OG0002704	Xenia|LOC124440431, Xenia|LOC124435423, Xenia|LOC124440432	Clytia|LOC031228
OG0002705	Xenia|LOC124451412	Clytia|LOC031332
OG0002707	Xenia|LOC124443420, Xenia|LOC124451119	Clytia|LOC031359
OG0002708	Xenia|LOC124436740	Clytia|LOC031401, Clytia|LOC031389
OG0002709	Xenia|LOC124441001	Clytia|LOC031519, Clytia|LOC031518
OG0002710	Xenia|LOC124448027, Xenia|LOC124448322, Xenia|LOC124449278	Clytia|LOC031549
OG0002711	Xenia|LOC124451583, Xenia|LOC124448941	Clytia|LOC031558
OG0002712	Xenia|LOC124447114	Clytia|LOC044985, Clytia|LOC031560
OG0002713	Xenia|LOC124446333	Clytia|LOC031667
OG0002714	Xenia|LOC124443721	Clytia|LOC031949
OG0002715	Xenia|LOC124452721	Clytia|LOC031992
OG0002717	Xenia|LOC124444450	Clytia|LOC032015
OG0002718	Xenia|LOC124446383, Xenia|LOC124456538	Clytia|LOC032060
OG0002719	Xenia|LOC124435089	Clytia|LOC032112
OG0002720	Xenia|LOC124447922, Xenia|LOC124447935	Clytia|LOC032139, Clytia|LOC032148
OG0002721	Xenia|LOC124447632, Xenia|LOC124449309, Xenia|LOC124449308, Xenia|LOC124447628, Xenia|LOC124447630	Clytia|LOC032198
OG0002722	Xenia|LOC124440633	Clytia|LOC032373, Clytia|LOC032365, Clytia|LOC032364
OG0002723	Xenia|LOC124446355	Clytia|LOC032474, Clytia|LOC032473, Clytia|LOC032471
OG0002724	Xenia|LOC124455138, Xenia|LOC124439958	Clytia|LOC032515, Clytia|LOC032517
OG0002726	Xenia|LOC124441241, Xenia|LOC124441582	Clytia|LOC033063
OG0002727	Xenia|LOC124454049	Clytia|LOC033082
OG0002728	Xenia|LOC124459633	Clytia|LOC033122
OG0002729	Xenia|LOC124452761	Clytia|LOC033123
OG0002730	Xenia|LOC124438447	Clytia|LOC033278
OG0002731	Xenia|LOC124442519	Clytia|LOC033644, Clytia|LOC033645
OG0002732	Xenia|LOC124442176, Xenia|LOC124434407	Clytia|LOC033899
OG0002733	Xenia|LOC124446099	Clytia|LOC033949, Clytia|LOC033964
OG0002734	Xenia|LOC124443869	Clytia|LOC034215, Clytia|LOC034227
OG0002735	Xenia|LOC124441439, Xenia|LOC124442971	Clytia|LOC034290
OG0002736	Xenia|LOC124435647	Clytia|LOC034421, Clytia|LOC034420, Clytia|LOC034419
OG0002737	Xenia|LOC124441762, Xenia|LOC124441763, Xenia|LOC124441764	Clytia|LOC034474
OG0002738	Xenia|LOC124453175	Clytia|LOC034625, Clytia|LOC034634
OG0002739	Xenia|LOC124439480, Xenia|LOC124437234	Clytia|LOC034763
OG0002740	Xenia|LOC124435805	Clytia|LOC034790
OG0002741	Xenia|LOC124454382, Xenia|LOC124438282	Clytia|LOC034877
OG0002742	Xenia|LOC124451480	Clytia|LOC034897, Clytia|LOC034896
OG0002743	Xenia|LOC124439418, Xenia|LOC124456346, Xenia|LOC124456344	Clytia|LOC034931
OG0002744	Xenia|LOC124440772, Xenia|LOC124455258	Clytia|LOC034963
OG0002745	Xenia|LOC124442773	Clytia|LOC035122
OG0002747	Xenia|LOC124441331	Clytia|LOC035223
OG0002747	Xenia|LOC124441702	Clytia|LOC035226
OG0002748	Xenia|LOC124442010, Xenia|LOC124442009	Clytia|LOC035250
OG0002749	Xenia|LOC124437328, Xenia|LOC124437326, Xenia|LOC124437327	Clytia|LOC035273
OG0002750	Xenia|LOC124451920	Clytia|LOC035350, Clytia|LOC035349
OG0002752	Xenia|LOC124439497, Xenia|LOC124453619	Clytia|LOC035681
OG0002753	Xenia|LOC124441486	Clytia|LOC035759, Clytia|LOC035744
OG0002754	Xenia|LOC124433393	Clytia|LOC035818
OG0002755	Xenia|LOC124433376	Clytia|LOC035821
OG0002756	Xenia|LOC124459429	Clytia|LOC035866
OG0002757	Xenia|LOC124434091	Clytia|LOC036053
OG0002758	Xenia|LOC124435312	Clytia|LOC036064, Clytia|LOC036065
OG0002759	Xenia|LOC124436729, Xenia|LOC124455260, Xenia|LOC124453976	Clytia|LOC036156
OG0002760	Xenia|LOC124441138	Clytia|LOC036452
OG0002761	Xenia|LOC124456792, Xenia|LOC124459593	Clytia|LOC036829
OG0002762	Xenia|LOC124453743	Clytia|LOC036845, Clytia|LOC036844
OG0002763	Xenia|LOC124445171	Clytia|LOC036996, Clytia|LOC036997
OG0002764	Xenia|LOC124447387, Xenia|LOC124445452	Clytia|LOC037204
OG0002765	Xenia|LOC124447430	Clytia|LOC037243, Clytia|LOC037234
OG0002766	Xenia|LOC124438983, Xenia|LOC124455250	Clytia|LOC037311, Clytia|LOC037310
OG0002767	Xenia|LOC124441562, Xenia|LOC124440882	Clytia|LOC037402, Clytia|LOC037412
OG0002768	Xenia|LOC124452460	Clytia|LOC037503, Clytia|LOC037504
OG0002769	Xenia|LOC124453541, Xenia|LOC124453544	Clytia|LOC037892
OG0002770	Xenia|LOC124443751	Clytia|LOC037951, Clytia|LOC045598
OG0002771	Xenia|LOC124453053	Clytia|LOC038190
OG0002772	Xenia|LOC124446494	Clytia|LOC038248
OG0002774	Xenia|LOC124436416	Clytia|LOC038379, Clytia|LOC038380
OG0002775	Xenia|LOC124437875	Clytia|LOC038544
OG0002776	Xenia|LOC124451826	Clytia|LOC038546
OG0002777	Xenia|LOC124459576	Clytia|LOC038601
OG0002778	Xenia|LOC124440668	Clytia|LOC038637
OG0002779	Xenia|LOC124448026, Xenia|LOC124440548	Clytia|LOC038863
OG0002780	Xenia|LOC124437962, Xenia|LOC124438043	Clytia|LOC038867
OG0002781	Xenia|LOC124445424, Xenia|LOC124446923, Xenia|LOC124442815	Clytia|LOC038912, Clytia|LOC038926
OG0002782	Xenia|LOC124452095, Xenia|LOC124433317	Clytia|LOC038914
OG0002783	Xenia|LOC124443054, Xenia|LOC124435290	Clytia|LOC039054
OG0002784	Xenia|LOC124446084	Clytia|LOC039658, Clytia|LOC039641
OG0002785	Xenia|LOC124447253	Clytia|LOC039666
OG0002786	Xenia|LOC124453444, Xenia|LOC124453272	Clytia|LOC039811
OG0002787	Xenia|LOC124444735, Xenia|LOC124444945	Clytia|LOC039926
OG0002789	Xenia|LOC124456183, Xenia|LOC124440848	Clytia|LOC040252, Clytia|LOC040229
OG0002790	Xenia|LOC124452627	Clytia|LOC040255
OG0002791	Xenia|LOC124446088, Xenia|LOC124448925	Clytia|LOC040311, Clytia|LOC040330
OG0002792	Xenia|LOC124434258, Xenia|LOC124435361	Clytia|LOC040708, Clytia|LOC040679
OG0002793	Xenia|LOC124435203, Xenia|LOC124435692, Xenia|LOC124434539	Clytia|LOC040859
OG0002794	Xenia|LOC124439589	Clytia|LOC040975
OG0002796	Xenia|LOC124448384	Clytia|LOC041177, Clytia|LOC041167, Clytia|LOC041158
OG0002798	Xenia|LOC124436408	Clytia|LOC041686
OG0002799	Xenia|LOC124433675	Clytia|LOC041925, Clytia|LOC041913
OG0002801	Xenia|LOC124448245	Clytia|LOC042072
OG0002802	Xenia|LOC124435087, Xenia|LOC124435072	Clytia|LOC042150
OG0002803	Xenia|LOC124441216, Xenia|LOC124441213, Xenia|LOC124455321	Clytia|LOC042363
OG0002805	Xenia|LOC124437555	Clytia|LOC042471
OG0002806	Xenia|LOC124433977, Xenia|LOC124434487, Xenia|LOC124435333	Clytia|LOC042674
OG0002807	Xenia|LOC124453316	Clytia|LOC042677
OG0002808	Xenia|LOC124446402	Clytia|LOC042883
OG0002808	Xenia|LOC124446403	Clytia|LOC042882
OG0002809	Xenia|LOC124439849	Clytia|LOC042905
OG0002810	Xenia|LOC124438753, Xenia|LOC124438924	Clytia|LOC042911
OG0002811	Xenia|LOC124450291, Xenia|LOC124443863	Clytia|LOC042914
OG0002813	Xenia|LOC124440577	Clytia|LOC042954
OG0002814	Xenia|LOC124449668, Xenia|LOC124452793, Xenia|LOC124448490, Xenia|LOC124448964	Clytia|LOC042999
OG0002815	Xenia|LOC124453158, Xenia|LOC124453484, Xenia|LOC124453485	Clytia|LOC043132
OG0002816	Xenia|LOC124435543, Xenia|LOC124435734, Xenia|LOC124435733	Clytia|LOC043224
OG0002817	Xenia|LOC124437123, Xenia|LOC124437122, Xenia|LOC124436543	Clytia|LOC043604
OG0002818	Xenia|LOC124440623, Xenia|LOC124440621	Clytia|LOC044126
OG0002819	Xenia|LOC124444457, Xenia|LOC124443639	Clytia|LOC044544
OG0002820	Xenia|LOC124434003	Clytia|LOC044753
OG0002821	Xenia|LOC124434886	Clytia|LOC044785, Clytia|LOC044784
OG0002822	Xenia|LOC124454379, Xenia|LOC124454360, Xenia|LOC124454209	Clytia|LOC044786
OG0002823	Xenia|LOC124439527	Clytia|LOC044831
OG0002824	Xenia|LOC124434932, Xenia|LOC124445023	Clytia|LOC044961
OG0002825	Xenia|LOC124433305	Clytia|LOC044993
OG0002826	Xenia|LOC124441985	Clytia|LOC045147
OG0002827	Xenia|LOC124447841	Clytia|LOC045472
OG0002828	Xenia|LOC124455027, Xenia|LOC124454864, Xenia|LOC124454468	Clytia|LOC045477
OG0002966	Xenia|LOC124451775	Clytia|LOC010378, Clytia|LOC000035
OG0002968	Xenia|LOC124452037	Clytia|LOC000066
OG0002969	Xenia|LOC124435792, Xenia|LOC124434524	Clytia|LOC000140
OG0002970	Xenia|LOC124439498	Clytia|LOC035989, Clytia|LOC000183
OG0002971	Xenia|LOC124453593	Clytia|LOC000284
OG0002972	Xenia|LOC124444234	Clytia|LOC000287, Clytia|LOC000286
OG0002974	Xenia|LOC124440157	Clytia|LOC000351, Clytia|LOC000352
OG0002975	Xenia|LOC124445374	Clytia|LOC000405
OG0002976	Xenia|LOC124446005	Clytia|LOC000494, Clytia|LOC000495
OG0002977	Xenia|LOC124434105	Clytia|LOC000497
OG0002981	Xenia|LOC124446674	Clytia|LOC000570, Clytia|LOC000617
OG0002982	Xenia|LOC124451139, Xenia|LOC124450718	Clytia|LOC000572
OG0002983	Xenia|LOC124443873	Clytia|LOC000577
OG0002984	Xenia|LOC124438011	Clytia|LOC000578
OG0002985	Xenia|LOC124450231	Clytia|LOC000630, Clytia|LOC000631
OG0002986	Xenia|LOC124450660, Xenia|LOC124451633	Clytia|LOC000657
OG0002987	Xenia|LOC124444880	Clytia|LOC000713
OG0002988	Xenia|LOC124443565	Clytia|LOC000715
OG0002989	Xenia|LOC124445359	Clytia|LOC000718, Clytia|LOC033277
OG0002990	Xenia|LOC124442338	Clytia|LOC000722
OG0002991	Xenia|LOC124443199	Clytia|LOC000752
OG0002993	Xenia|LOC124433651	Clytia|LOC000777
OG0002994	Xenia|LOC124434689	Clytia|LOC000780
OG0002995	Xenia|LOC124457597	Clytia|LOC000822, Clytia|LOC009840
OG0002996	Xenia|LOC124441728	Clytia|LOC000864, Clytia|LOC000826
OG0002997	Xenia|LOC124441941, Xenia|LOC124441942	Clytia|LOC000879
OG0002998	Xenia|LOC124450524, Xenia|LOC124450581	Clytia|LOC000944
OG0002999	Xenia|LOC124438325	Clytia|LOC001023, Clytia|LOC000946
OG0003000	Xenia|LOC124446429	Clytia|LOC000994, Clytia|LOC000950
OG0003001	Xenia|LOC124439288	Clytia|LOC000956
OG0003003	Xenia|LOC124446628	Clytia|LOC000964
OG0003004	Xenia|LOC124438889, Xenia|LOC124438893	Clytia|LOC000966
OG0003005	Xenia|LOC124446963	Clytia|LOC000967, Clytia|LOC012222
OG0003006	Xenia|LOC124445386	Clytia|LOC000976
OG0003007	Xenia|LOC124459638	Clytia|LOC001111, Clytia|LOC001071
OG0003008	Xenia|LOC124437024	Clytia|LOC001076
OG0003009	Xenia|LOC124435939, Xenia|LOC124437005	Clytia|LOC001095
OG0003010	Xenia|LOC124437170	Clytia|LOC001117
OG0003013	Xenia|LOC124436184	Clytia|LOC001138, Clytia|LOC022652
OG0003016	Xenia|LOC124449372	Clytia|LOC001235
OG0003017	Xenia|LOC124444883	Clytia|LOC001238
OG0003021	Xenia|LOC124447260	Clytia|LOC001342, Clytia|LOC044221
OG0003022	Xenia|LOC124453174	Clytia|LOC001366
OG0003024	Xenia|LOC124439415, Xenia|LOC124443008	Clytia|LOC001410
OG0003025	Xenia|LOC124456177, Xenia|LOC124440202	Clytia|LOC001414
OG0003026	Xenia|LOC124456316, Xenia|LOC124456308	Clytia|LOC001430
OG0003027	Xenia|LOC124454644	Clytia|LOC001439, Clytia|LOC025436
OG0003028	Xenia|LOC124434823	Clytia|LOC001443
OG0003029	Xenia|LOC124453120	Clytia|LOC043415, Clytia|LOC043428, Clytia|LOC001484
OG0003030	Xenia|LOC124452928	Clytia|LOC001505, Clytia|LOC001504
OG0003031	Xenia|LOC124453657	Clytia|LOC026767, Clytia|LOC001532
OG0003032	Xenia|LOC124452704, Xenia|LOC124452695	Clytia|LOC001547
OG0003033	Xenia|LOC124434238	Clytia|LOC001562
OG0003034	Xenia|LOC124434324	Clytia|LOC001642, Clytia|LOC001641
OG0003035	Xenia|LOC124436374, Xenia|LOC124437231	Clytia|LOC001728
OG0003036	Xenia|LOC124436359	Clytia|LOC001744
OG0003037	Xenia|LOC124435806	Clytia|LOC001745
OG0003039	Xenia|LOC124439675	Clytia|LOC028543, Clytia|LOC001795
OG0003040	Xenia|LOC124440787, Xenia|LOC124440565	Clytia|LOC001852
OG0003041	Xenia|LOC124440099	Clytia|LOC001853, Clytia|LOC001855
OG0003042	Xenia|LOC124453004	Clytia|LOC018615, Clytia|LOC001901
OG0003043	Xenia|LOC124449219	Clytia|LOC041842, Clytia|LOC001913
OG0003044	Xenia|LOC124444866	Clytia|LOC001915
OG0003045	Xenia|LOC124438401	Clytia|LOC001916
OG0003047	Xenia|LOC124444259	Clytia|LOC001938, Clytia|LOC001937
OG0003048	Xenia|LOC124443975	Clytia|LOC001939, Clytia|LOC032859
OG0003049	Xenia|LOC124444869, Xenia|LOC124444870	Clytia|LOC001940
OG0003051	Xenia|LOC124435375	Clytia|LOC002002, Clytia|LOC025104
OG0003052	Xenia|LOC124433583	Clytia|LOC002093
OG0003053	Xenia|LOC124448247	Clytia|LOC002111
OG0003054	Xenia|LOC124459570	Clytia|LOC002112
OG0003055	Xenia|LOC124454642	Clytia|LOC002118
OG0003056	Xenia|LOC124450570	Clytia|LOC002120
OG0003057	Xenia|LOC124454914	Clytia|LOC002122
OG0003058	Xenia|LOC124447299	Clytia|LOC002124
OG0003062	Xenia|LOC124448400	Clytia|LOC002177
OG0003063	Xenia|LOC124448760	Clytia|LOC002186, Clytia|LOC002208
OG0003064	Xenia|LOC124442748	Clytia|LOC002274
OG0003066	Xenia|LOC124452035, Xenia|LOC124451031	Clytia|LOC002306
OG0003068	Xenia|LOC124456551, Xenia|LOC124446700	Clytia|LOC002370
OG0003069	Xenia|LOC124459060	Clytia|LOC002385
OG0003070	Xenia|LOC124451092, Xenia|LOC124452214	Clytia|LOC002435
OG0003072	Xenia|LOC124449326, Xenia|LOC124448653	Clytia|LOC002473
OG0003073	Xenia|LOC124456123	Clytia|LOC002519
OG0003074	Xenia|LOC124447598	Clytia|LOC002521
OG0003075	Xenia|LOC124438279	Clytia|LOC002549, Clytia|LOC002569
OG0003076	Xenia|LOC124433569	Clytia|LOC002555
OG0003077	Xenia|LOC124442805, Xenia|LOC124442804	Clytia|LOC002559
OG0003078	Xenia|LOC124442787	Clytia|LOC002566
OG0003079	Xenia|LOC124441700, Xenia|LOC124453391, Xenia|LOC124456960, Xenia|LOC124453389, Xenia|LOC124437935	Clytia|LOC002598
OG0003080	Xenia|LOC124442588	Clytia|LOC002618
OG0003081	Xenia|LOC124442685	Clytia|LOC002619
OG0003082	Xenia|LOC124441938	Clytia|LOC002620
OG0003083	Xenia|LOC124454785	Clytia|LOC002695, Clytia|LOC002696
OG0003084	Xenia|LOC124438716	Clytia|LOC002710
OG0003085	Xenia|LOC124438221	Clytia|LOC002752, Clytia|LOC002751
OG0003086	Xenia|LOC124453618, Xenia|LOC124439490	Clytia|LOC002763
OG0003087	Xenia|LOC124447343	Clytia|LOC037574, Clytia|LOC002765
OG0003088	Xenia|LOC124455505, Xenia|LOC124455506	Clytia|LOC002777
OG0003089	Xenia|LOC124443007	Clytia|LOC002831, Clytia|LOC014698
OG0003090	Xenia|LOC124451011	Clytia|LOC002863
OG0003092	Xenia|LOC124445409	Clytia|LOC002917, Clytia|LOC002919
OG0003093	Xenia|LOC124445457	Clytia|LOC002921
OG0003094	Xenia|LOC124446483	Clytia|LOC002923
OG0003095	Xenia|LOC124446208	Clytia|LOC002931
OG0003096	Xenia|LOC124451059	Clytia|LOC002932
OG0003098	Xenia|LOC124446155	Clytia|LOC002967
OG0003099	Xenia|LOC124434798, Xenia|LOC124434755	Clytia|LOC003031
OG0003100	Xenia|LOC124445602	Clytia|LOC003036, Clytia|LOC018496
OG0003101	Xenia|LOC124438975	Clytia|LOC003106
OG0003102	Xenia|LOC124439236, Xenia|LOC124445950	Clytia|LOC003120
OG0003104	Xenia|LOC124446231	Clytia|LOC003189, Clytia|LOC003188
OG0003105	Xenia|LOC124446933	Clytia|LOC028531, Clytia|LOC003190
OG0003106	Xenia|LOC124442541, Xenia|LOC124442242	Clytia|LOC003225
OG0003107	Xenia|LOC124435582	Clytia|LOC003256, Clytia|LOC025357
OG0003108	Xenia|LOC124452763	Clytia|LOC045714, Clytia|LOC003326
OG0003112	Xenia|LOC124438313	Clytia|LOC003433
OG0003113	Xenia|LOC124445624	Clytia|LOC003455, Clytia|LOC003438
OG0003114	Xenia|LOC124438110, Xenia|LOC124439654	Clytia|LOC003459
OG0003116	Xenia|LOC124446977	Clytia|LOC003505
OG0003117	Xenia|LOC124436824	Clytia|LOC003520
OG0003118	Xenia|LOC124457167	Clytia|LOC003521
OG0003119	Xenia|LOC124444027	Clytia|LOC003573
OG0003121	Xenia|LOC124438299	Clytia|LOC003584, Clytia|LOC003602
OG0003123	Xenia|LOC124441224	Clytia|LOC003605
OG0003124	Xenia|LOC124438217	Clytia|LOC003610
OG0003126	Xenia|LOC124452673	Clytia|LOC003669, Clytia|LOC006430
OG0003129	Xenia|LOC124433970	Clytia|LOC003721
OG0003130	Xenia|LOC124438139	Clytia|LOC003769
OG0003131	Xenia|LOC124450969	Clytia|LOC003772
OG0003132	Xenia|LOC124439514	Clytia|LOC003788, Clytia|LOC003787
OG0003133	Xenia|LOC124433578	Clytia|LOC003802, Clytia|LOC003803
OG0003134	Xenia|LOC124434686, Xenia|LOC124445647, Xenia|LOC124434692, Xenia|LOC124434675	Clytia|LOC003805
OG0003135	Xenia|LOC124447971, Xenia|LOC124449507	Clytia|LOC028721, Clytia|LOC003808
OG0003137	Xenia|LOC124441467	Clytia|LOC003880, Clytia|LOC003857
OG0003138	Xenia|LOC124440056	Clytia|LOC003883, Clytia|LOC003882
OG0003139	Xenia|LOC124444971	Clytia|LOC003896
OG0003140	Xenia|LOC124446998	Clytia|LOC003942
OG0003141	Xenia|LOC124445203, Xenia|LOC124446407	Clytia|LOC003946
OG0003142	Xenia|LOC124451493	Clytia|LOC003955
OG0003144	Xenia|LOC124454614	Clytia|LOC004038
OG0003145	Xenia|LOC124458189	Clytia|LOC004039
OG0003146	Xenia|LOC124459418	Clytia|LOC004041
OG0003148	Xenia|LOC124438232, Xenia|LOC124455228	Clytia|LOC004084
OG0003149	Xenia|LOC124438369	Clytia|LOC004122
OG0003150	Xenia|LOC124447997	Clytia|LOC004163
OG0003151	Xenia|LOC124436576	Clytia|LOC004206
OG0003152	Xenia|LOC124435849	Clytia|LOC004219
OG0003153	Xenia|LOC124436869	Clytia|LOC024951, Clytia|LOC004224
OG0003154	Xenia|LOC124433952	Clytia|LOC004277, Clytia|LOC038976, Clytia|LOC013605, Clytia|LOC039007
OG0003155	Xenia|LOC124443103	Clytia|LOC004281, Clytia|LOC004282
OG0003156	Xenia|LOC124436297	Clytia|LOC004299
OG0003157	Xenia|LOC124442546	Clytia|LOC027768, Clytia|LOC004350
OG0003159	Xenia|LOC124439361	Clytia|LOC004391, Clytia|LOC004377
OG0003160	Xenia|LOC124438281	Clytia|LOC004442
OG0003161	Xenia|LOC124445195	Clytia|LOC004455, Clytia|LOC004479
OG0003162	Xenia|LOC124434859, Xenia|LOC124433846	Clytia|LOC004502
OG0003163	Xenia|LOC124433851	Clytia|LOC004514, Clytia|LOC031867
OG0003164	Xenia|LOC124434133	Clytia|LOC010402, Clytia|LOC004515
OG0003165	Xenia|LOC124441803	Clytia|LOC004588, Clytia|LOC026242
OG0003166	Xenia|LOC124443977	Clytia|LOC004596
OG0003167	Xenia|LOC124447123	Clytia|LOC004650
OG0003168	Xenia|LOC124452104	Clytia|LOC004652
OG0003169	Xenia|LOC124459472	Clytia|LOC004657
OG0003170	Xenia|LOC124452405, Xenia|LOC124447667	Clytia|LOC004660
OG0003171	Xenia|LOC124459427	Clytia|LOC004673
OG0003172	Xenia|LOC124444406	Clytia|LOC004675
OG0003173	Xenia|LOC124458308	Clytia|LOC004677
OG0003174	Xenia|LOC124442840	Clytia|LOC004693
OG0003175	Xenia|LOC124441437	Clytia|LOC004723, Clytia|LOC004706
OG0003176	Xenia|LOC124443795	Clytia|LOC004709
OG0003177	Xenia|LOC124443659, Xenia|LOC124433391	Clytia|LOC004715
OG0003178	Xenia|LOC124443718, Xenia|LOC124444096	Clytia|LOC004758
OG0003180	Xenia|LOC124455404, Xenia|LOC124455850	Clytia|LOC004803
OG0003181	Xenia|LOC124454453, Xenia|LOC124454587	Clytia|LOC004804
OG0003182	Xenia|LOC124438103	Clytia|LOC004843, Clytia|LOC004805
OG0003183	Xenia|LOC124443933, Xenia|LOC124448348	Clytia|LOC004809
OG0003184	Xenia|LOC124443849, Xenia|LOC124453496	Clytia|LOC004812
OG0003187	Xenia|LOC124444002	Clytia|LOC004903, Clytia|LOC027705
OG0003188	Xenia|LOC124444955	Clytia|LOC033053, Clytia|LOC004907
OG0003189	Xenia|LOC124441534, Xenia|LOC124441818	Clytia|LOC004908
OG0003190	Xenia|LOC124444396, Xenia|LOC124444577	Clytia|LOC004916
OG0003191	Xenia|LOC124443758	Clytia|LOC004926
OG0003193	Xenia|LOC124446390	Clytia|LOC012956, Clytia|LOC004972
OG0003194	Xenia|LOC124434801	Clytia|LOC004976, Clytia|LOC004975
OG0003195	Xenia|LOC124448709	Clytia|LOC004978, Clytia|LOC004996
OG0003196	Xenia|LOC124457574, Xenia|LOC124440069	Clytia|LOC005023
OG0003197	Xenia|LOC124433418	Clytia|LOC005038, Clytia|LOC005050
OG0003199	Xenia|LOC124457375	Clytia|LOC022408, Clytia|LOC005102
OG0003200	Xenia|LOC124450534	Clytia|LOC016838, Clytia|LOC005104
OG0003202	Xenia|LOC124447684, Xenia|LOC124456940	Clytia|LOC038476, Clytia|LOC005154, Clytia|LOC027376, Clytia|LOC035009
OG0003203	Xenia|LOC124452506	Clytia|LOC005162
OG0003204	Xenia|LOC124442367	Clytia|LOC005181
OG0003205	Xenia|LOC124451115	Clytia|LOC005187
OG0003206	Xenia|LOC124454032, Xenia|LOC124443852	Clytia|LOC005190
OG0003207	Xenia|LOC124437049	Clytia|LOC005200, Clytia|LOC020773
OG0003208	Xenia|LOC124448334, Xenia|LOC124448242	Clytia|LOC005206
OG0003209	Xenia|LOC124447072	Clytia|LOC005241
OG0003210	Xenia|LOC124445302	Clytia|LOC005262
OG0003211	Xenia|LOC124434291	Clytia|LOC031579, Clytia|LOC005274
OG0003212	Xenia|LOC124444618, Xenia|LOC124456558	Clytia|LOC005287
OG0003213	Xenia|LOC124438428	Clytia|LOC005292
OG0003214	Xenia|LOC124433290	Clytia|LOC005354
OG0003215	Xenia|LOC124447220	Clytia|LOC005357, Clytia|LOC005356
OG0003216	Xenia|LOC124457789	Clytia|LOC005367
OG0003217	Xenia|LOC124440550	Clytia|LOC005370
OG0003218	Xenia|LOC124442154, Xenia|LOC124458161	Clytia|LOC005379
OG0003219	Xenia|LOC124433416	Clytia|LOC005424, Clytia|LOC005422
OG0003221	Xenia|LOC124433361	Clytia|LOC005449, Clytia|LOC005435
OG0003222	Xenia|LOC124451961	Clytia|LOC005446
OG0003223	Xenia|LOC124452311	Clytia|LOC015549, Clytia|LOC005483
OG0003225	Xenia|LOC124459049	Clytia|LOC005573
OG0003226	Xenia|LOC124440285, Xenia|LOC124459306	Clytia|LOC005601
OG0003228	Xenia|LOC124443320	Clytia|LOC005626
OG0003229	Xenia|LOC124439915, Xenia|LOC124439916	Clytia|LOC005641
OG0003230	Xenia|LOC124455257, Xenia|LOC124440771	Clytia|LOC005662
OG0003231	Xenia|LOC124436465, Xenia|LOC124455891	Clytia|LOC005679
OG0003233	Xenia|LOC124445891	Clytia|LOC005771, Clytia|LOC005790
OG0003234	Xenia|LOC124445505, Xenia|LOC124445506	Clytia|LOC005785
OG0003235	Xenia|LOC124445829, Xenia|LOC124445835	Clytia|LOC005793
OG0003236	Xenia|LOC124443909, Xenia|LOC124443910	Clytia|LOC005809
OG0003238	Xenia|LOC124433783	Clytia|LOC005898, Clytia|LOC005934
OG0003239	Xenia|LOC124446589	Clytia|LOC005921
OG0003240	Xenia|LOC124440532, Xenia|LOC124440020	Clytia|LOC005955
OG0003241	Xenia|LOC124437518	Clytia|LOC006009, Clytia|LOC006010
OG0003242	Xenia|LOC124449349	Clytia|LOC022866, Clytia|LOC006047, Clytia|LOC021456
OG0003243	Xenia|LOC124446630	Clytia|LOC006051
OG0003244	Xenia|LOC124447955, Xenia|LOC124447792	Clytia|LOC006061
OG0003245	Xenia|LOC124438375	Clytia|LOC006066, Clytia|LOC006065
OG0003246	Xenia|LOC124447878	Clytia|LOC006068
OG0003247	Xenia|LOC124436522, Xenia|LOC124436523	Clytia|LOC006123
OG0003248	Xenia|LOC124433515	Clytia|LOC018641, Clytia|LOC006125
OG0003249	Xenia|LOC124459063	Clytia|LOC006137
OG0003250	Xenia|LOC124446347	Clytia|LOC006173
OG0003251	Xenia|LOC124446906	Clytia|LOC006174
OG0003252	Xenia|LOC124445674	Clytia|LOC006178
OG0003253	Xenia|LOC124449025	Clytia|LOC006192
OG0003254	Xenia|LOC124440442, Xenia|LOC124454412	Clytia|LOC006194
OG0003255	Xenia|LOC124444385	Clytia|LOC006212
OG0003256	Xenia|LOC124446203	Clytia|LOC006227
OG0003257	Xenia|LOC124437117, Xenia|LOC124436540	Clytia|LOC006261
OG0003258	Xenia|LOC124435453, Xenia|LOC124433492	Clytia|LOC006267
